atr_len_l,atr_len_s,atr_mult_l,atr_mult_s,roc_len_l,roc_len_s,roc_thresh_l,roc_thresh_s,sl_pct_l,sl_pct_s,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,2024Q1,2024Q2,2024Q3,2024Q4,2025Q1,2025Q2,2025Q3,2025Q4,2026Q1,2026Q2,2026Q3,2022,2023,2024,2025,2022M1,2022M2,2022M3,2022M4,2022M5,2022M6,2022M7,2022M8,2022M9,2022M10,2022M11,2022M12,2023M1,2023M2,2023M3,2023M4,2023M5,2023M6,2023M7,2023M8,2023M9,2023M10,2023M11,2023M12,2024M1,2024M2,2024M3,2024M4,2024M5,2024M6,2024M7,2024M8,2024M9,2024M10,2024M11,2024M12,2025M1,2025M2,2025M3,2025M4,2025M5,2025M6,2025M7,2025M8,2025M9,2025M10,2025M11,2025M12,2026M1,2026M2,2026M3,2026M4,2026M5,2026M6,2026M7,2026M8,2026M9,2026M10,2026M11,Total,Total_DD
2,3,1.0,1.0,10,60,4.0,5.0,4.0,3.0,-47.355999999999995,-58.23300000000006,0.0,0.0,106.99999999999989,0.0,0.0,51.547000000000025,0.0,0.0,-69.78600000000006,68.0,26.335999999999785,-74.89300000000026,-115.4580000000002,19.523000000000025,-94.12500000000011,0.0,0.0,-105.58900000000006,158.5469999999999,-1.7860000000000582,-93.80300000000057,0.0,-28.455999999999904,-18.90000000000009,0.0,-58.23300000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.99999999999989,0.0,0.0,0.0,0.0,0.0,0.0,-21.65300000000002,-25.65300000000002,73.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.192000000000007,-54.59400000000005,68.0,0.0,0.0,-35.58400000000006,91.59999999999991,-29.680000000000064,-42.87400000000014,63.500000000000114,-95.51900000000023,-90.85500000000013,-24.603000000000065,0.0,45.90000000000009,-26.377000000000066,0.0,-26.04600000000005,-68.07900000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-136.75600000000088,-55.60000000000002
3,3,0.5,0.5,10,60,5.0,5.0,3.0,4.0,10.394999999999982,27.932000000000016,0.0,0.0,140.06399999999996,0.0,0.0,0.0,0.0,0.0,-28.99599999999998,121.10000000000002,183.4000000000001,11.242999999999824,-126.78399999999999,-34.08400000000006,-90.43200000000002,0.0,0.0,38.327,140.06399999999996,92.10400000000004,33.774999999999864,0.0,39.89999999999998,-29.504999999999995,0.0,27.932000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06399999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872000000000071,-35.86800000000005,121.10000000000002,0.0,0.0,0.0,110.70000000000005,72.70000000000005,27.336000000000013,79.39999999999998,-95.49300000000017,-93.28800000000001,-32.21600000000001,-33.49599999999998,-34.08400000000006,0.0,0.0,-55.299999999999955,-35.13200000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.83799999999985,-59.89999999999998
3,2,1.0,0.5,10,60,5.0,5.0,4.0,3.0,96.5,0.0,0.0,0.0,103.29799999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.60000000000002,-42.24300000000028,-94.44900000000018,-25.562999999999988,-108.21200000000022,0.0,0.0,96.5,103.29799999999989,0.0,-12.655000000000427,0.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.29799999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.60000000000002,0.0,0.0,0.0,-42.24300000000028,-69.84600000000012,-24.603000000000065,0.0,-25.562999999999988,0.0,0.0,-26.295000000000073,-81.91700000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.93099999999924,-41.39999999999998
3,3,1.0,0.5,10,60,4.0,4.0,4.0,3.0,94.34400000000005,0.0,0.0,0.0,61.497999999999934,0.0,0.0,75.0,0.0,0.0,-73.50800000000027,113.5,72.23199999999997,14.23199999999963,-94.44900000000018,23.523000000000025,-108.21200000000022,0.0,0.0,94.34400000000005,136.49799999999993,39.991999999999734,45.217999999999506,0.0,-25.65599999999995,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.497999999999934,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.836000000000126,-54.67200000000014,113.5,0.0,0.0,0.0,108.10000000000002,-35.86800000000005,-18.203000000000088,71.97799999999995,-39.543000000000234,-69.84600000000012,-24.603000000000065,0.0,50.80000000000007,-27.277000000000044,0.0,-26.295000000000073,-81.91700000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.839999999999,-42.39999999999998
2,2,1.0,0.5,10,60,4.0,5.0,4.0,4.0,-44.55600000000004,27.932000000000016,0.0,0.0,86.66399999999999,0.0,0.0,56.60000000000002,0.0,0.0,-33.696000000000026,68.0,40.135999999999854,-73.1800000000004,-126.78399999999999,-0.23600000000010368,-98.13200000000006,0.0,0.0,-16.624000000000024,143.264,34.303999999999974,-130.38400000000058,0.0,-25.65599999999995,-18.90000000000009,0.0,27.932000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66399999999999,0.0,0.0,0.0,0.0,0.0,0.0,56.60000000000002,52.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1720000000000255,-35.86800000000005,68.0,0.0,0.0,-35.58400000000006,105.39999999999998,-29.680000000000064,-46.944000000000074,79.39999999999998,-105.63600000000031,-93.28800000000001,-32.21600000000001,-33.49599999999998,34.30000000000007,-34.53600000000017,0.0,-63.0,-35.13200000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.57200000000068,-67.60000000000002
2,2,1.0,1.0,10,60,5.0,5.0,4.0,4.0,94.89999999999998,0.0,0.0,0.0,78.98799999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.10000000000002,-59.876000000000204,-159.29200000000014,-34.548,-48.0680000000001,0.0,0.0,94.89999999999998,78.98799999999994,0.0,-80.60400000000027,0.0,94.89999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.98799999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.10000000000002,0.0,0.0,0.0,-59.876000000000204,-89.08400000000006,-32.208000000000084,-38.0,-34.548,0.0,0.0,0.0,-48.0680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.21599999999955,-55.60000000000002
2,2,0.5,1.0,10,60,4.0,5.0,3.0,3.0,-49.27200000000005,-58.23300000000006,0.0,0.0,68.29999999999995,0.0,0.0,46.347000000000094,0.0,-16.90000000000009,-65.08600000000001,68.0,26.864000000000146,-7.026000000000067,-115.4580000000002,21.123000000000047,-59.42500000000007,0.0,0.0,-107.50500000000011,114.64700000000005,-13.986000000000104,-31.228000000000065,0.0,-19.767000000000053,-29.504999999999995,0.0,-58.23300000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.29999999999995,0.0,0.0,0.0,0.0,0.0,0.0,7.947000000000003,-25.65300000000002,38.40000000000009,0.0,0.0,0.0,-27.300000000000068,0.0,10.399999999999977,0.0,-10.491999999999962,-54.59400000000005,68.0,0.0,0.0,-26.687999999999988,96.30000000000007,-42.747999999999934,11.25,27.300000000000068,-45.576000000000136,-90.85500000000013,-24.603000000000065,0.0,46.700000000000045,-25.576999999999998,0.0,-26.04600000000005,-33.37900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-97.4970000000003,-55.60000000000002
3,3,0.5,0.5,10,60,5.0,4.0,3.0,3.0,152.10000000000002,0.0,0.0,0.0,149.3979999999999,0.0,0.0,0.0,0.0,0.0,-68.80800000000022,121.10000000000002,179.7120000000001,72.81199999999978,-94.44900000000018,-26.08800000000008,-96.11700000000019,0.0,0.0,152.10000000000002,149.3979999999999,52.2919999999998,131.98699999999963,0.0,39.89999999999998,112.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.3979999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.136000000000081,-54.67200000000014,121.10000000000002,0.0,0.0,0.0,110.70000000000005,69.01200000000006,34.577,71.97799999999995,-33.743000000000166,-69.84600000000012,-24.603000000000065,0.0,-26.08800000000008,0.0,0.0,0.0,-96.11700000000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.6599999999992,-55.60000000000002
2,2,1.0,0.5,10,60,5.0,4.0,4.0,3.0,96.5,0.0,0.0,0.0,103.29799999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.60000000000002,-42.24300000000028,-94.44900000000018,-26.08800000000008,-96.11700000000019,0.0,0.0,96.5,103.29799999999989,0.0,-13.180000000000518,0.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.29799999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.60000000000002,0.0,0.0,0.0,-42.24300000000028,-69.84600000000012,-24.603000000000065,0.0,-26.08800000000008,0.0,0.0,0.0,-96.11700000000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.50099999999918,-55.60000000000002
3,3,0.5,0.5,10,60,5.0,4.0,4.0,3.0,152.10000000000002,0.0,0.0,0.0,149.3979999999999,0.0,0.0,0.0,0.0,0.0,-68.80800000000022,121.10000000000002,179.7120000000001,72.81199999999978,-94.44900000000018,-26.08800000000008,-96.11700000000019,0.0,0.0,152.10000000000002,149.3979999999999,52.2919999999998,131.98699999999963,0.0,39.89999999999998,112.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.3979999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.136000000000081,-54.67200000000014,121.10000000000002,0.0,0.0,0.0,110.70000000000005,69.01200000000006,34.577,71.97799999999995,-33.743000000000166,-69.84600000000012,-24.603000000000065,0.0,-26.08800000000008,0.0,0.0,0.0,-96.11700000000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.6599999999992,-55.60000000000002
3,3,1.0,1.0,10,60,5.0,4.0,4.0,3.0,93.70000000000005,0.0,0.0,0.0,88.99999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.79999999999995,-46.007000000000176,-115.4580000000002,-25.911000000000058,-43.527000000000044,0.0,0.0,93.70000000000005,88.99999999999989,0.0,-30.567000000000462,0.0,93.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.99999999999989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.79999999999995,0.0,0.0,0.0,-46.007000000000176,-90.85500000000013,-24.603000000000065,0.0,-25.911000000000058,0.0,0.0,-26.44799999999998,-17.079000000000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.60599999999943,-32.90000000000009
2,3,1.0,1.0,10,60,4.0,5.0,3.0,3.0,-47.638000000000034,-58.23300000000006,0.0,0.0,106.99999999999989,0.0,0.0,51.547000000000025,0.0,0.0,-69.78600000000006,68.0,42.65199999999993,-60.22000000000014,-115.4580000000002,19.523000000000025,-94.12500000000011,0.0,0.0,-105.8710000000001,158.5469999999999,-1.7860000000000582,-70.23400000000038,0.0,-18.366999999999962,-29.271000000000072,0.0,-58.23300000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.99999999999989,0.0,0.0,0.0,0.0,0.0,0.0,-21.65300000000002,-25.65300000000002,73.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.192000000000007,-54.59400000000005,68.0,0.0,0.0,-26.687999999999988,91.59999999999991,-22.25999999999999,-35.454000000000065,63.500000000000114,-88.26600000000019,-90.85500000000013,-24.603000000000065,0.0,45.90000000000009,-26.377000000000066,0.0,-26.04600000000005,-68.07900000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.46900000000073,-55.60000000000002
3,2,1.0,0.5,10,60,4.0,5.0,4.0,3.0,-44.55600000000004,-58.23300000000006,0.0,0.0,94.59799999999996,0.0,0.0,75.0,0.0,0.0,-69.86400000000015,113.5,56.331999999999994,-59.88000000000045,-94.44900000000018,6.023000000000025,-108.21200000000022,0.0,0.0,-102.7890000000001,169.59799999999996,43.635999999999854,-62.29400000000055,0.0,-25.65599999999995,-18.90000000000009,0.0,-58.23300000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.59799999999996,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.192000000000007,-54.67200000000014,113.5,0.0,0.0,0.0,108.10000000000002,-51.76800000000003,-39.70300000000009,71.57799999999997,-91.75500000000034,-69.84600000000012,-24.603000000000065,0.0,33.30000000000007,-27.277000000000044,0.0,-26.295000000000073,-81.91700000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.06100000000106,-42.39999999999998
2,3,1.0,0.5,10,60,4.0,5.0,3.0,3.0,-44.83800000000008,-58.23300000000006,0.0,0.0,129.09799999999996,0.0,0.0,44.299999999999955,0.0,0.0,-69.86400000000015,68.0,56.452,-23.307000000000357,-94.44900000000018,7.923000000000002,-108.21200000000022,0.0,0.0,-103.07100000000014,173.3979999999999,-1.8640000000001464,-31.12100000000055,0.0,-15.567000000000007,-29.271000000000072,0.0,-58.23300000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.09799999999996,0.0,0.0,0.0,0.0,0.0,0.0,-28.90000000000009,0.0,73.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.192000000000007,-54.67200000000014,68.0,0.0,0.0,-26.687999999999988,105.39999999999998,-22.25999999999999,-10.783000000000015,71.97799999999995,-84.5020000000003,-69.84600000000012,-24.603000000000065,0.0,34.30000000000007,-26.377000000000066,0.0,-26.295000000000073,-81.91700000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.87000000000114,-41.39999999999998
3,2,0.5,1.0,10,60,5.0,5.0,3.0,3.0,8.794999999999959,-58.23300000000006,0.0,0.0,156.19999999999993,0.0,0.0,0.0,0.0,0.0,-65.08600000000001,121.10000000000002,76.81200000000013,11.634000000000015,-115.4580000000002,-25.911000000000058,-43.527000000000044,0.0,0.0,-49.4380000000001,156.19999999999993,56.01400000000001,-31.9140000000001,0.0,38.299999999999955,-29.504999999999995,0.0,-58.23300000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.19999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.491999999999962,-54.59400000000005,121.10000000000002,0.0,0.0,0.0,97.30000000000007,-20.487999999999943,33.50999999999999,63.500000000000114,-85.37600000000009,-90.85500000000013,-24.603000000000065,0.0,-25.911000000000058,0.0,0.0,-26.44799999999998,-17.079000000000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.3349999999997,-32.90000000000009
3,2,1.0,0.5,10,60,4.0,4.0,3.0,3.0,104.43299999999999,0.0,0.0,0.0,61.497999999999934,0.0,0.0,75.0,0.0,0.0,-73.50800000000027,113.5,79.65200000000004,-0.24800000000027467,-94.44900000000018,23.523000000000025,-108.21200000000022,0.0,0.0,104.43299999999999,136.49799999999993,39.991999999999734,30.7379999999996,0.0,-15.567000000000007,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.497999999999934,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.836000000000126,-54.67200000000014,113.5,0.0,0.0,0.0,108.10000000000002,-28.44799999999998,-32.283000000000015,71.57799999999997,-39.543000000000234,-69.84600000000012,-24.603000000000065,0.0,50.80000000000007,-27.277000000000044,0.0,-26.295000000000073,-81.91700000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.44899999999905,-41.39999999999998
3,3,0.5,0.5,10,60,4.0,4.0,4.0,3.0,94.34400000000005,0.0,0.0,0.0,61.497999999999934,0.0,0.0,-28.365000000000123,-25.071000000000026,-3.7000000000000455,-68.80800000000022,68.0,107.23199999999997,52.0319999999997,-94.44900000000018,27.023000000000025,-94.1120000000002,0.0,0.0,94.34400000000005,33.13299999999981,-29.579000000000292,121.51799999999957,0.0,-25.65599999999995,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.497999999999934,0.0,0.0,0.0,0.0,0.0,0.0,-2.7000000000000455,0.0,-25.665000000000077,-25.071000000000026,0.0,0.0,-32.200000000000045,0.0,28.5,0.0,-14.136000000000081,-54.67200000000014,68.0,0.0,0.0,30.799999999999955,110.70000000000005,-34.26800000000003,4.8969999999999345,35.777999999999906,11.356999999999857,-69.84600000000012,-24.603000000000065,0.0,52.60000000000002,-25.576999999999998,0.0,-26.295000000000073,-67.81700000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.30399999999895,-42.39999999999998
2,3,1.0,0.5,10,60,5.0,5.0,3.0,4.0,96.5,0.0,0.0,0.0,93.96399999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.60000000000002,-56.12400000000025,-126.78399999999999,-34.08400000000006,-90.43200000000002,0.0,0.0,96.5,93.96399999999994,0.0,-67.39200000000028,0.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.96399999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.60000000000002,0.0,0.0,0.0,-56.12400000000025,-93.28800000000001,-32.21600000000001,-33.49599999999998,-34.08400000000006,0.0,0.0,-55.299999999999955,-35.13200000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.639999999999645,-59.89999999999998
3,3,0.5,1.0,10,60,5.0,4.0,3.0,3.0,147.10000000000002,0.0,0.0,0.0,135.0999999999999,0.0,0.0,0.0,0.0,0.0,-68.67000000000007,121.10000000000002,144.11200000000008,31.798999999999978,-115.4580000000002,-25.911000000000058,-43.527000000000044,0.0,0.0,147.10000000000002,135.0999999999999,52.42999999999995,55.55099999999982,0.0,37.10000000000002,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.076000000000022,-54.59400000000005,121.10000000000002,0.0,0.0,0.0,88.0,56.11200000000008,9.905999999999949,63.500000000000114,-41.607000000000085,-90.85500000000013,-24.603000000000065,0.0,-25.911000000000058,0.0,0.0,-26.44799999999998,-17.079000000000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.65399999999966,-34.0
2,2,1.0,0.5,10,60,4.0,5.0,3.0,4.0,-44.83800000000008,27.932000000000016,0.0,0.0,86.66399999999999,0.0,0.0,56.60000000000002,0.0,0.0,-33.696000000000026,68.0,56.452,-58.50700000000029,-126.78399999999999,-0.23600000000010368,-98.13200000000006,0.0,0.0,-16.906000000000063,143.264,34.303999999999974,-106.8150000000004,0.0,-15.567000000000007,-29.271000000000072,0.0,27.932000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66399999999999,0.0,0.0,0.0,0.0,0.0,0.0,56.60000000000002,52.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1720000000000255,-35.86800000000005,68.0,0.0,0.0,-26.687999999999988,105.39999999999998,-22.25999999999999,-39.524,79.39999999999998,-98.38300000000027,-93.28800000000001,-32.21600000000001,-33.49599999999998,34.30000000000007,-34.53600000000017,0.0,-63.0,-35.13200000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.28500000000054,-67.60000000000002
3,2,0.5,0.5,10,60,5.0,5.0,3.0,4.0,10.394999999999982,27.932000000000016,0.0,0.0,140.06399999999996,0.0,0.0,0.0,0.0,0.0,-28.99599999999998,121.10000000000002,183.4000000000001,-102.75700000000018,-126.78399999999999,-34.08400000000006,-89.83200000000011,0.0,0.0,38.327,140.06399999999996,92.10400000000004,-80.22500000000014,0.0,39.89999999999998,-29.504999999999995,0.0,27.932000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06399999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872000000000071,-35.86800000000005,121.10000000000002,0.0,0.0,0.0,110.70000000000005,72.70000000000005,-86.66399999999999,79.39999999999998,-95.49300000000017,-93.28800000000001,-32.21600000000001,-33.49599999999998,-34.08400000000006,0.0,0.0,-54.700000000000045,-35.13200000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.43799999999976,-59.30000000000007
2,2,0.5,0.5,10,60,5.0,4.0,3.0,4.0,152.10000000000002,0.0,0.0,0.0,140.06399999999996,0.0,0.0,0.0,0.0,0.0,-32.644000000000005,120.0,182.4000000000001,-54.88800000000015,-126.78399999999999,-34.78399999999999,-71.93200000000002,0.0,0.0,152.10000000000002,140.06399999999996,87.356,-34.05600000000004,0.0,39.89999999999998,112.20000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06399999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2240000000000464,-35.86800000000005,120.0,0.0,0.0,0.0,109.70000000000005,72.70000000000005,-86.66399999999999,79.39999999999998,-47.62400000000014,-93.28800000000001,-32.21600000000001,-33.49599999999998,-34.78399999999999,0.0,0.0,0.0,-71.93200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.5319999999999,-58.0
3,3,0.5,1.0,10,60,4.0,5.0,4.0,3.0,-47.355999999999995,-58.23300000000006,0.0,0.0,72.49999999999989,0.0,0.0,42.947000000000116,0.0,-18.500000000000114,-65.08600000000001,68.0,2.2479999999999336,-34.08100000000013,-115.4580000000002,21.123000000000047,-59.42500000000007,0.0,0.0,-105.58900000000006,115.447,-15.586000000000126,-75.47900000000027,0.0,-28.455999999999904,-18.90000000000009,0.0,-58.23300000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.49999999999989,0.0,0.0,0.0,0.0,0.0,0.0,4.5470000000000255,-25.65300000000002,38.40000000000009,0.0,0.0,0.0,-28.90000000000009,0.0,10.399999999999977,0.0,-10.491999999999962,-54.59400000000005,68.0,0.0,0.0,-35.58400000000006,88.0,-50.168000000000006,-19.774000000000115,27.300000000000068,-41.607000000000085,-90.85500000000013,-24.603000000000065,0.0,46.700000000000045,-25.576999999999998,0.0,-26.04600000000005,-33.37900000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-140.63200000000052,-55.60000000000002
2,3,0.5,1.0,10,60,4.0,5.0,3.0,4.0,-52.67199999999991,27.932000000000016,0.0,0.0,41.38799999999992,0.0,0.0,48.000000000000114,0.0,-16.90000000000009,-28.99599999999998,68.0,37.152000000000044,-18.369000000000142,-159.20800000000008,12.963999999999942,-3.296000000000163,0.0,0.0,-24.739999999999895,89.38800000000003,22.103999999999928,-77.18900000000019,0.0,-23.166999999999916,-29.504999999999995,0.0,27.932000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.38799999999992,0.0,0.0,0.0,0.0,0.0,0.0,48.000000000000114,17.800000000000068,0.0,0.0,0.0,0.0,-27.300000000000068,0.0,10.399999999999977,0.0,6.872000000000071,-35.86800000000005,68.0,0.0,0.0,-26.687999999999988,87.0,-23.159999999999968,2.576000000000022,38.5,-59.445000000000164,-121.20800000000008,-32.124000000000024,-38.0,46.700000000000045,-33.736000000000104,0.0,-34.728000000000065,31.431999999999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.266999999999712,-47.09999999999991
3,3,0.5,1.0,10,60,5.0,4.0,3.0,4.0,147.10000000000002,0.0,0.0,0.0,129.2879999999999,0.0,0.0,0.0,0.0,0.0,-32.644000000000005,121.10000000000002,160.70000000000005,44.059999999999945,-159.20800000000008,-34.548,-48.0680000000001,0.0,0.0,147.10000000000002,129.2879999999999,88.45600000000002,39.01599999999996,0.0,37.10000000000002,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.2879999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2240000000000464,-35.86800000000005,121.10000000000002,0.0,0.0,0.0,88.0,72.70000000000005,24.836000000000013,74.70000000000005,-55.47600000000011,-121.20800000000008,-32.124000000000024,-38.0,-34.548,0.0,0.0,0.0,-48.0680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.7919999999998,-55.60000000000002
3,3,1.0,1.0,10,60,5.0,4.0,3.0,4.0,93.70000000000005,0.0,0.0,0.0,83.18799999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.79999999999995,-59.876000000000204,-159.20800000000008,-34.548,-48.0680000000001,0.0,0.0,93.70000000000005,83.18799999999987,0.0,-89.82000000000028,0.0,93.70000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.18799999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.79999999999995,0.0,0.0,0.0,-59.876000000000204,-121.20800000000008,-32.124000000000024,-38.0,-34.548,0.0,0.0,0.0,-48.0680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.999999999999545,-55.60000000000002
